Semana,Avion_ID,Motor_asignado,Ciclos_acumulados,Umbral_maximo,Leased,Bought,OverThreshold
20,2,EXTRA_31,432.25000000000006,14500,,,0
20,3,EC-6493-61,4897.0,14500,,,0
20,4,EC-7175-45,8462.000000000011,14500,,,0
20,5,EC-9535-20,10451.99999999999,14500,,,0
20,6,EC-6116-65,1376.0000000000068,14500,,,0
20,7,EC-2872-44,13929.99999999989,14500,,,0
20,8,EC-6826-38,11517.99999999999,14500,,,0
20,9,EC-9678-33,9373.0,14500,,,0
20,10,EC-6324-10,7540.999999999951,14500,,,0
20,11,EC-8617-67,10769.000000000005,14500,,,0
20,12,EC-5469-79,12523.999999999976,14500,,,0
20,13,EC-8335-93,10661.0,14500,,,0
20,14,EC-1648-21,14329.999999999962,14500,,,0
20,15,EC-1251-58,7584.0,14500,,,0
20,16,EC-6100-57,2407.999999999997,14500,,,0
20,17,EC-7599-49,8212.000000000005,14500,,,0
20,18,EC-4413-71,14345.0,14500,,,0
20,19,EC-5767-40,2644.9999999999973,14500,,,0
20,20,EC-1620-18,1786.999999999999,14500,,,0
20,21,EC-3695-90,13461.999999999993,14500,,,0
20,22,EC-3089-36,437.2,15500,,,0
20,23,EC-7040-90,11139.200000000083,15500,,,0
20,24,EC-9515-75,11725.200000000073,15500,,,0
20,25,EC-5704-41,2993.2000000000744,15500,,,0
20,26,EC-9080-27,3723.200000000082,15500,,,0
20,27,EC-9529-73,4031.2000000000726,15500,,,0
20,28,EC-4714-18,6483.2000000000835,15500,,,0
20,29,EC-3007-30,11010.200000000073,15500,,,0
20,30,EC-5153-53,14697.199999999908,15500,,,0
21,1,EC-2193-39,45.5,14500,,,0
21,2,EXTRA_31,454.99999999999136,14500,,,0
21,3,EC-6493-61,4919.749999999994,14500,,,0
21,4,EC-7175-45,8482.999999999973,14500,,,0
21,5,EC-9535-20,10472.999999999985,14500,,,0
21,6,EC-6116-65,1397.0000000000246,14500,,,0
21,7,EC-2872-44,13950.999999999818,14500,,,0
21,8,EC-6826-38,11538.999999999982,14500,,,0
21,9,EC-9678-33,9393.999999999998,14500,,,0
21,10,EC-6324-10,7561.999999999922,14500,,,0
21,11,EC-8617-67,10790.000000000053,14500,,,0
21,12,EC-5469-79,12544.999999999958,14500,,,0
21,13,EC-8335-93,10683.049999999992,14500,,,0
21,14,EC-1648-21,14352.049999999907,14500,,,0
21,15,EC-1251-58,7606.049999999992,14500,,,0
21,16,EC-6100-57,2428.9999999999936,14500,,,0
21,17,EC-7599-49,8232.999999999962,14500,,,0
21,18,EC-4413-71,14365.999999999996,14500,,,0
21,19,EC-5767-40,2665.999999999995,14500,,,0
21,20,EC-1620-18,1807.9999999999977,14500,,,0
21,21,EC-3695-90,13482.999999999985,14500,,,0
21,22,EC-3089-36,448.61000000000274,15500,,,0
21,23,EC-7040-90,11150.610000000133,15500,,,0
21,24,EC-9515-75,11736.610000000033,15500,,,0
21,25,EC-5704-41,3004.6100000000706,15500,,,0
21,26,EC-9080-27,3734.6100000001106,15500,,,0
21,27,EC-9529-73,4042.6100000000697,15500,,,0
21,28,EC-4714-18,6494.610000000128,15500,,,0
21,29,EC-3007-30,11021.610000000064,15500,,,0
21,30,EC-5153-53,14708.609999999817,15500,,,0
22,1,EC-2193-39,68.25,14500,,,0
22,2,EXTRA_31,477.7499999999761,14500,,,0
22,3,EC-6493-61,4942.4999999999845,14500,,,0
22,4,EC-7175-45,8503.999999999885,14500,,,0
22,5,EC-9535-20,10493.999999999975,14500,,,0
22,6,EC-6116-65,1418.0000000000387,14500,,,0
22,7,EC-2872-44,13971.999999999727,14500,,,0
22,8,EC-6826-38,11559.999999999955,14500,,,0
22,9,EC-9678-33,9414.99999999999,14500,,,0
22,10,EC-6324-10,7582.999999999849,14500,,,0
22,11,EC-8617-67,10810.99999999997,14500,,,0
22,12,EC-5469-79,12565.99999999993,14500,,,0
22,13,EC-8335-93,10705.099999999979,14500,,,0
22,14,EC-1648-21,14374.099999999848,14500,,,0
22,15,EC-1251-58,7628.0999999999785,14500,,,0
22,16,EC-6100-57,2449.9999999999836,14500,,,0
22,17,EC-7599-49,8253.999999999867,14500,,,0
22,18,EC-4413-71,14386.999999999985,14500,,,0
22,19,EC-5767-40,2686.9999999999873,14500,,,0
22,20,EC-1620-18,1828.9999999999948,14500,,,0
22,21,EC-3695-90,13503.99999999996,14500,,,0
22,22,EC-3089-36,460.02000000000174,15500,,,0
22,23,EC-7040-90,11162.02000000004,15500,,,0
22,24,EC-9515-75,11748.019999999939,15500,,,0
22,25,EC-5704-41,3016.020000000063,15500,,,0
22,26,EC-9080-27,3746.020000000134,15500,,,0
22,27,EC-9529-73,4054.020000000064,15500,,,0
22,28,EC-4714-18,6506.020000000014,15500,,,0
22,29,EC-3007-30,11033.02000000005,15500,,,0
22,30,EC-5153-53,14720.019999999573,15500,,,0
23,1,EC-2193-39,91.0,14500,,,0
23,2,EXTRA_31,500.4999999999625,14500,,,0
23,3,EC-6493-61,4965.249999999967,14500,,,0
23,4,EC-7175-45,8524.999999999818,14500,,,0
23,5,EC-9535-20,10514.999999999964,14500,,,0
23,6,EC-6116-65,1439.0000000000703,14500,,,0
23,7,EC-2872-44,13992.999999999669,14500,,,0
23,8,EC-6826-38,11580.999999999925,14500,,,0
23,9,EC-9678-33,9435.999999999985,14500,,,0
23,10,EC-6324-10,7603.999999999774,14500,,,0
23,11,EC-8617-67,10831.99999999991,14500,,,0
23,12,EC-5469-79,12586.999999999905,14500,,,0
23,13,EC-8335-93,10727.149999999967,14500,,,0
23,14,EC-1648-21,14396.149999999796,14500,,,0
23,15,EC-1251-58,7650.149999999967,14500,,,0
23,16,EC-6100-57,2470.9999999999727,14500,,,0
23,17,EC-7599-49,8274.999999999796,14500,,,0
23,18,EC-4413-71,14407.999999999978,14500,,,0
23,19,EC-5767-40,2707.999999999981,14500,,,0
23,20,EC-1620-18,1849.9999999999895,14500,,,0
23,21,EC-3695-90,13524.999999999938,14500,,,0
23,22,EC-3089-36,471.4300000000012,15500,,,0
23,23,EC-7040-90,11173.429999999962,15500,,,0
23,24,EC-9515-75,11759.429999999866,15500,,,0
23,25,EC-5704-41,3027.430000000054,15500,,,0
23,26,EC-9080-27,3757.4300000001813,15500,,,0
23,27,EC-9529-73,4065.4300000000567,15500,,,0
23,28,EC-4714-18,6517.429999999963,15500,,,0
23,29,EC-3007-30,11044.430000000022,15500,,,0
23,30,EC-5153-53,14731.429999999507,15500,,,0
24,1,EC-2193-39,113.75,14500,,,0
24,2,EXTRA_31,523.2499999999161,14500,,,0
24,3,EC-6493-61,4987.999999999889,14500,,,0
24,4,EC-7175-45,8545.999999999727,14500,,,0
24,5,EC-9535-20,10535.999999999964,14500,,,0
24,6,EC-6116-65,1460.0000000000703,14500,,,0
24,7,EC-2872-44,14013.999999999593,14500,,,0
24,8,EC-6826-38,11601.999999999809,14500,,,0
24,9,EC-9678-33,9456.99999999988,14500,,,0
24,10,EC-6324-10,7624.999999999774,14500,,,0
24,11,EC-8617-67,10852.999999999793,14500,,,0
24,12,EC-5469-79,12607.999999999745,14500,,,0
24,13,EC-8335-93,10749.199999999932,14500,,,0
24,14,EC-1648-21,14418.199999999797,14500,,,0
24,15,EC-1251-58,7672.199999999967,14500,,,0
24,16,EC-6100-57,2491.9999999999727,14500,,,0
24,17,EC-7599-49,8295.999999999674,14500,,,0
24,18,EC-2337-98,20.999999999992724,14500,,,0
24,19,EC-5767-40,2728.9999999999686,14500,,,0
24,20,EC-1620-18,1870.999999999952,14500,,,0
24,21,EC-3695-90,13545.999999999913,14500,,,0
24,22,EC-3089-36,482.84000000000526,15500,,,0
24,23,EC-7040-90,11184.839999999856,15500,,,0
24,24,EC-9515-75,11770.83999999974,15500,,,0
24,25,EC-5704-41,3038.840000000054,15500,,,0
24,26,EC-9080-27,3768.840000000181,15500,,,0
24,27,EC-9529-73,4076.8400000000925,15500,,,0
24,28,EC-4714-18,6528.839999999883,15500,,,0
24,29,EC-3007-30,11055.839999999986,15500,,,0
24,30,EC-5153-53,14742.839999999449,15500,,,0
25,1,EC-2193-39,136.5,14500,,,0
25,2,EXTRA_31,545.9999999998932,14500,,,0
25,3,EC-6493-61,5010.749999999807,14500,,,0
25,4,EC-7175-45,8566.99999999965,14500,,,0
25,5,EC-9535-20,10556.999999999964,14500,,,0
25,6,EC-6116-65,1481.0000000000703,14500,,,0
25,7,EC-2872-44,14034.999999999542,14500,,,0
25,8,EC-6826-38,11622.999999999698,14500,,,0
25,9,EC-9678-33,9477.999999999776,14500,,,0
25,10,EC-6324-10,7645.999999999774,14500,,,0
25,11,EC-8617-67,10873.999999999682,14500,,,0
25,12,EC-5469-79,12628.9999999996,14500,,,0
25,13,EC-8335-93,10771.249999999898,14500,,,0
25,14,EC-1648-21,14440.249999999796,14500,,,0
25,15,EC-1251-58,7694.249999999967,14500,,,0
25,16,EC-6100-57,2512.9999999999727,14500,,,0
25,17,EC-7599-49,8316.999999999556,14500,,,0
25,18,EC-2337-98,41.999999999992724,14500,,,0
25,19,EC-5767-40,2749.9999999999563,14500,,,0
25,20,EC-1620-18,1892.0,14500,,,0
25,21,EC-3695-90,13566.99999999989,14500,,,0
25,22,EC-3089-36,494.2500000000099,15500,,,0
25,23,EC-7040-90,11196.249999999765,15500,,,0
25,24,EC-9515-75,11782.249999999625,15500,,,0
25,25,EC-5704-41,3050.2500000000537,15500,,,0
25,26,EC-9080-27,3780.250000000181,15500,,,0
25,27,EC-9529-73,4088.25000000003,15500,,,0
25,28,EC-4714-18,6540.249999999808,15500,,,0
25,29,EC-3007-30,11067.24999999995,15500,,,0
25,30,EC-5153-53,14754.249999999394,15500,,,0
26,1,EC-2193-39,159.25,14500,,,0
26,2,EXTRA_31,568.7499999997972,14500,,,0
26,3,EC-6493-61,5033.499999999695,14500,,,0
26,4,EC-7175-45,8587.99999999965,14500,,,0
26,5,EC-9535-20,10577.999999999964,14500,,,0
26,6,EC-6116-65,1502.0000000000703,14500,,,0
26,7,EC-2872-44,14055.999999999502,14500,,,0
26,8,EC-6826-38,11643.999999999576,14500,,,0
26,9,EC-9678-33,9498.99999999962,14500,,,0
26,10,EC-6324-10,7666.999999999774,14500,,,0
26,11,EC-8617-67,10894.999999999514,14500,,,0
26,12,EC-5469-79,12649.999999999454,14500,,,0
26,13,EC-8335-93,10793.299999999897,14500,,,0
26,14,EC-1648-21,14462.299999999797,14500,,,0
26,15,EC-1251-58,7716.299999999967,14500,,,0
26,16,EC-6100-57,2533.9999999999727,14500,,,0
26,17,EC-7599-49,8337.99999999943,14500,,,0
26,18,EC-2337-98,62.999999999992724,14500,,,0
26,19,EC-5767-40,2770.9999999999563,14500,,,0
26,20,EC-1620-18,1913.0,14500,,,0
26,21,EC-3695-90,13587.99999999985,14500,,,0
26,22,EC-3089-36,505.6600000000213,15500,,,0
26,23,EC-7040-90,11207.659999999765,15500,,,0
26,24,EC-9515-75,11793.659999999458,15500,,,0
26,25,EC-5704-41,3061.6600000000535,15500,,,0
26,26,EC-9080-27,3791.660000000181,15500,,,0
26,27,EC-9529-73,4099.65999999996,15500,,,0
26,28,EC-4714-18,6551.659999999721,15500,,,0
26,29,EC-3007-30,11078.6599999999,15500,,,0
26,30,EC-5153-53,14765.659999999256,15500,,,0
27,1,EC-2193-39,182.0,14500,,,0
27,2,EXTRA_31,591.4999999997418,14500,,,0
27,3,EC-6493-61,5056.249999999589,14500,,,0
27,4,EC-7175-45,8608.99999999965,14500,,,0
27,5,EC-9535-20,10598.999999999964,14500,,,0
27,6,EC-6116-65,1523.0000000000703,14500,,,0
27,7,EC-2872-44,14076.999999999465,14500,,,0
27,8,EC-6826-38,11664.999999999489,14500,,,0
27,9,EC-9678-33,9519.99999999948,14500,,,0
27,10,EC-6324-10,7687.999999999774,14500,,,0
27,11,EC-8617-67,10915.999999999367,14500,,,0
27,12,EC-5469-79,12670.999999999349,14500,,,0
27,13,EC-8335-93,10815.349999999897,14500,,,0
27,14,EC-1648-21,14484.349999999797,14500,,,0
27,15,EC-1251-58,7738.349999999968,14500,,,0
27,16,EC-6100-57,2554.9999999999727,14500,,,0
27,17,EC-7599-49,8358.999999999302,14500,,,0
27,18,EC-2337-98,83.99999999999272,14500,,,0
27,19,EC-5767-40,2791.9999999999563,14500,,,0
27,20,EC-1620-18,1934.0,14500,,,0
27,21,EC-3695-90,13608.999999999818,14500,,,0
27,22,EC-3089-36,517.0700000000425,15500,,,0
27,23,EC-7040-90,11219.069999999765,15500,,,0
27,24,EC-9515-75,11805.069999999327,15500,,,0
27,25,EC-5704-41,3073.0700000000534,15500,,,0
27,26,EC-9080-27,3803.0700000001807,15500,,,0
27,27,EC-9529-73,4111.069999999895,15500,,,0
27,28,EC-4714-18,6563.069999999639,15500,,,0
27,29,EC-3007-30,11090.069999999858,15500,,,0
27,30,EC-5153-53,14777.069999999143,15500,,,0
28,1,EC-2193-39,204.75,14500,,,0
28,2,EXTRA_31,614.2499999997418,14500,,,0
28,3,EC-6493-61,5078.999999999589,14500,,,0
28,4,EC-7175-45,8629.99999999965,14500,,,0
28,5,EC-9535-20,10619.999999999964,14500,,,0
28,6,EC-6116-65,1544.0000000000703,14500,,,0
28,7,EC-2872-44,14097.999999999465,14500,,,0
28,8,EC-6826-38,11685.999999999489,14500,,,0
28,9,EC-9678-33,9540.99999999948,14500,,,0
28,10,EC-6324-10,7708.999999999774,14500,,,0
28,11,EC-8617-67,10936.999999999367,14500,,,0
28,12,EC-5469-79,12691.999999999349,14500,,,0
28,13,EC-8335-93,10837.399999999896,14500,,,0
28,14,,0.0,14500,lease_1,,0
28,15,EC-1251-58,7760.399999999968,14500,,,0
28,16,EC-6100-57,2575.9999999999727,14500,,,0
28,17,EC-7599-49,8379.999999999302,14500,,,0
28,18,EC-2337-98,104.99999999999272,14500,,,0
28,19,EC-5767-40,2812.9999999999563,14500,,,0
28,20,EC-1620-18,1955.0,14500,,,0
28,21,EC-3695-90,13629.999999999818,14500,,,0
28,22,EC-3089-36,528.4800000000273,15500,,,0
28,23,EC-7040-90,11230.479999999765,15500,,,0
28,24,EC-9515-75,11816.479999999327,15500,,,0
28,25,EC-5704-41,3084.480000000053,15500,,,0
28,26,EC-9080-27,3814.4800000001806,15500,,,0
28,27,EC-9529-73,4122.479999999895,15500,,,0
28,28,EC-4714-18,6574.4799999996385,15500,,,0
28,29,EC-3007-30,11101.479999999858,15500,,,0
28,30,EC-5153-53,14788.479999999143,15500,,,0
29,1,EC-2193-39,227.5,14500,,,0
29,2,EXTRA_31,636.9999999997418,14500,,,0
29,3,EC-6493-61,5101.749999999589,14500,,,0
29,4,EC-7175-45,8650.99999999965,14500,,,0
29,5,EC-9535-20,10640.999999999964,14500,,,0
29,6,EC-6116-65,1565.0000000000703,14500,,,0
29,7,EC-2872-44,14118.999999999465,14500,,,0
29,8,EC-6826-38,11706.999999999489,14500,,,0
29,9,EC-9678-33,9561.99999999948,14500,,,0
29,10,EC-6324-10,7729.999999999774,14500,,,0
29,11,EC-8617-67,10957.999999999367,14500,,,0
29,12,EC-5469-79,12712.999999999349,14500,,,0
29,13,EC-8335-93,10859.449999999895,14500,,,0
29,14,,0.0,14500,lease_2,,0
29,15,EC-1251-58,7782.449999999968,14500,,,0
29,16,EC-6100-57,2596.9999999999727,14500,,,0
29,17,EC-7599-49,8400.999999999302,14500,,,0
29,18,EC-2337-98,125.99999999999272,14500,,,0
29,19,EC-5767-40,2833.9999999999563,14500,,,0
29,20,EC-1620-18,1976.0,14500,,,0
29,21,EC-3695-90,13650.999999999818,14500,,,0
29,22,EC-3089-36,539.8900000000273,15500,,,0
29,23,EC-7040-90,11241.889999999765,15500,,,0
29,24,EC-9515-75,11827.889999999326,15500,,,0
29,25,EC-5704-41,3095.890000000053,15500,,,0
29,26,EC-9080-27,3825.8900000001804,15500,,,0
29,27,EC-9529-73,4133.889999999895,15500,,,0
29,28,EC-4714-18,6585.889999999638,15500,,,0
29,29,EC-3007-30,11112.889999999858,15500,,,0
29,30,EC-5153-53,14799.889999999143,15500,,,0
